permitnumber,address,typeofwork,approvedscopeofwork,permitissuedate,lng,lat
ZP-2021-000235,1814 E MOYAMENSING AVE,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH ROOF DECK AND ROOF DECK ACCESS STRUCTURE (TO ENCLOSE STAIRS AND LANDINGS ONLY). SIZE AND LOCATION AS SHOWN ON PLANS. 

AMENDMENT ISSUED ON 5/5/2022 FOR THE CREATION OF A 3'-0"" REAR EASEMENT. SIZE AND LOCATION AS SHOWN ON PLAN.",2021-02-23 18:31:36+00,-75.15200227044139,39.925458901142974
EP-2023-010500,7027 HEGERMAN ST,Addition and/or Alteration,Installation of solar array in accordance with signed standard. ,2023-11-13 05:00:00+00,-75.03890613983786,40.02637897132075
ZP-2024-007652,2619 SEARS ST,"New construction, addition, GFA change",APPLICATION IS FOR A NEW CONSTRUCTION OF AN ATTACHED BUILDING  (SIZE AND LOCATION AS SHOWN ON PLANS/APPLICATION) ,2024-07-26 20:26:06+00,-75.18796320038699,39.936442020518356
ZP-2024-000938,1317 N 24TH ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE. SIZE & LOCATION AS SHOWN ON THE APPLICATION/PLANS.
** LOT RESULTING FROM LOT LINE ADJUSTMENT (REF: ZP-2023-011903). A NEW DEED MUST BE RECORDED PRIOR TO THE EXPIRATION OF THIS ZONING PERMIT OR ISSUANCE OF A CO **",2024-07-24 04:00:00+00,-75.17499054045916,39.97570615096331
ZP-2020-000354,2727 EARP ST,"New construction, addition, GFA change",ERECTION OF AN ATTACHED STRUCTUIRE FOR USE AS SINGLE FAMILY HOUSEHOLD LIVING. (SIZE AND LOCATION AS SHOWN ON PLANS),2020-07-06 17:11:39+00,-75.18979969016152,39.936304761347
ZP-2023-006912,2037 LOCUST ST,"New construction, addition, GFA change",Partial demolition of existing first floor structure and proposed 2nd floor rear deck and 4th floor roof deck.,2023-08-03 19:17:36+00,-75.1753189204416,39.949741160717814
ZP-2024-012447,2128 MONTROSE ST,"New construction, addition, GFA change",For the erection of an addition with roof deck and roof deck access structure above an existing attached structure. Size and location as shown on ZBA-stamped proviso plans.,2025-08-06 04:00:00+00,-75.17900133940154,39.94096912130326
ZP-2024-002295,2120 BELLMORE ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH A ROOF DECK ACCESSED BY A PILOTHOUSE, SIZE AND LOCATION AS SHOWN ON THE PLANS.",2024-06-19 13:48:29+00,-75.11478329028958,39.988869191191355
ZP-2020-009871,720 MOUNTAIN ST,"New construction, addition, GFA change",FOR THE PARTIAL DEMO AND ERECTION OF SIDE REAR ADDITION AND REAR ADDITION ABOVE AN EXISTING ATTACHED STRUCTURE. FOR A SINGLE FAMILY HOUSEHOLD LIVING. AS PER PLANS. ,2021-03-17 04:00:00+00,-75.15788790954508,39.92816035112488
ZP-2023-003349,1238 E MOYAMENSING AVE,"New construction, addition, GFA change",FOR THE ERECTION OF A ROOF DECK ACCESSED FROM THE THIRD FLOOR OF AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLANS. FOR NO CHANGE OF OCCUPIED AREA OR HEIGHT OF EXISTING STRUCTURE.,2023-06-05 18:46:19+00,-75.14943809036632,39.932086260939315
ZP-2021-004287,506 HIGH ST,"New construction, addition, GFA change",FOR THE ERECTION OF ONE-STORY REAR ADDITION (PORTION OF 3RD FLOOR) ABOVE THE EXISTING SECOND FLOOR AND ERECTION OF TWO-STORY REAR ADDITION AS PART OF AN ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION.,2021-05-21 21:20:18+00,-75.1714556998595,40.04506556069279
PP-2024-010833,1825 INGERSOLL ST,Alterations,Curb trap and F A I,2024-08-09 04:00:00+00,-75.16613206051174,39.974924061070574
ZP-2022-001025,1431 S HOWARD ST,"New construction, addition, GFA change","FOR THE COMPLETE DEMOLITION OF AN EXISTING STRUCTURE ON LOT; FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH A ROOF DECK (FOR RESIDENTIAL USE ONLY) ACCESSED BY A ROOF DECK ACCESS STRUCTURE (TO CONTAIN STAIRS & LANDING ONLY); FOR USE AS A SINGLE-FAMILY HOUSEHOLD LIVING WITH ONE (1) ACCESSORY INTERIOR OFF-STREET PARKING SPACE; SIZE AND LOCATION AS SHOWN IN THE APPLICATION.",2022-02-16 21:48:23+00,,
RP-2022-004773,3127 N 32ND ST,Addition and/or Alteration,"EZ PERMIT STANDARDS ALTERATIONS
For alterations to an Existing One Family Dwelling as per attached standard. Deviations from this standard will result in permit revocation and require submission of construction plans. STRUCTURAL ALTERATION OR REPAIR IS EXPRESSLY PROHIBITED UNDER THIS PERMIT.  PROHIBITED STRUCTURAL WORK INCLUDES ANY MODIFICATION TO EXTERIOR WALLS, PARTY WALLS, FLOOR/ROOF FRAMING OR FOUNDATIONS, UNDERPINNING AND EXCAVATIONS (I.E. DIGGING IN BASEMENT). ANY WORK/ALTERATIONS TO THE BASEMENT/CELLAR IS EXPRESSLY PROHIBITED UNLESS DOCUMENTED AS AN EXISTING HABITABLE SPACE WITH HEIGHTS AND MEANS OF EGRESS PER CONDITIONS OF THE EZ STANDARD. Separate permits required for Mechanical, Electric and Plumbing, ETC.
1st floor: Removing tub to replace with walk-in shower surround and installation of 4 grab bars in and around shower area",2022-05-20 04:00:00+00,-75.18164543964639,40.00446323086366
EP-2025-003863,2454 N CHADWICK ST,Addition and/or Alteration,"Replacing 100 AMP service, 100 AMP meter socket, 20 space panel, grounding & 20 AMP individual circuit. (Fishing Method)",2025-04-22 04:00:00+00,-75.15970306958528,39.99103694088089
ZP-2020-010416,2342 MASCHER ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED BUILDING WITH A ROOF DECK AND ROOF DECK ACCESS STRUCTURE (SIZE AND LOCATION AS SHOWN ON PLANS).,2021-01-11 22:48:40+00,-75.13416828026472,39.98610889053623
ZP-2022-002744,4209 BOONE ST,"New construction, addition, GFA change",Remove bay windows and add overhang over open porch for front entrance. No extension of exiting porch.,2022-04-06 20:58:13+00,-75.21802289004228,40.025333950881645
ZP-2025-004803,6769 MUSGRAVE ST,Change of Use,Residential - Household Living - Two-Family,2025-10-22 04:00:00+00,-75.1846286598079,40.055259280951134
ZP-2021-004976,248 FULTON ST,Change of Use,Residential - Household Living - Single-Family,2021-05-14 17:19:25+00,-75.14790332966726,39.93812182114031
ZP-2023-002752,1624 S 8TH ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ADDITION ABOVE AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN ON PLANS. ,2023-05-18 18:36:17+00,-75.15870956034853,39.92848430128735
ZP-2022-012786,1108 GREGG ST,Change of Use,Residential - Household Living - Single-Family,2023-04-04 18:00:27+00,-75.04787537002231,40.08715520062056
ZP-2025-001436,4126 DECATUR ST,"New construction, addition, GFA change",TO LEGALIZE REAR DECK ACCESSED FROM REAR OF 2ND FLOOR AND STAIRS TO AN EXISTING STRUCTURE. SIZE AND LOCATION AS PER PLANS.,2025-02-27 18:10:36+00,-75.02967697967388,40.039785760591776
RP-2024-006320,1822 S 20TH ST,Addition and/or Alteration,"LEVEL II ALTERATIONS WITH PARTIAL CHANGE OF OCCUPANCY (NO CHANGE OF OCCUPANCY CLASSIFICATION, GROUP R-3 TO GROUP R-3) TO CREATE A TWO-FAMILY DWELLING WITHIN AN EXISTING TWO (2) STORY BUILDING AS PER APPROVED PLANS. EXISTING BUILDING NOT REQUIRED TO BE SPRINKLERED. *2018 IEBC REVIEW*
**SEPARATE PERMITS REQUIRED FOR MEP WORK**",2024-08-05 04:00:00+00,-75.17879649946815,39.92866164127213
RP-2020-009202,1006 N 43RD ST,Addition and/or Alteration,Interior alterations to existing single family residence.  Convert to two family dwelling.,2020-10-19 04:00:00+00,-75.21070004963828,39.97159936113109
ZP-2020-004154,1219 LATONA ST,"New construction, addition, GFA change","for the erection of a third-floor addition with roof deck and pilot house and for the erection of trellis at rear and front of an existing single family attached structure with existing use as single family household living (size and location as shown on the plan)
",2020-12-09 05:00:00+00,-75.16469390982073,39.934834621095824
RP-2023-008075,301 WADSWORTH AVE,Addition and/or Alteration,"FOR THE ALTERATIONS/REMODELING OF KITCHEN AND DINING ROOM TO AN EXISTING STRUCTURE. NONSTRUCTURAL WORK TO INTERIOR SPACE.
 FOR USE AS A SINGLE-FAMILY HOUSEHOLD LIVING. AS PER APPROVED PLANS.  ",2023-09-19 04:00:00+00,-75.18913120975874,40.064677721183315
EP-2023-011512,223 S 42ND ST,Addition and/or Alteration,Replace the existing 100 amp panel with a new 20 circuit 100 amp panel. As per NEC 2017,2024-02-22 05:00:00+00,-75.20627219999011,39.95325609061057
EP-2021-003217,1217 LATONA ST,Addition and/or Alteration,"Relocate basement outlets. Connect to existing outlet circuit. 
Relocate switch. Add 8 recessed lights. Connect to existing light circuit. 
No change/alteration to panel or service as per 2014 nec",2021-04-07 04:00:00+00,-75.16464555983202,39.93482611127872
PP-2021-019411,1214 E OXFORD ST,Alterations,REPAIR/REPLACE curb trap fresh air inlet ,2021-10-20 04:00:00+00,-75.13153463048572,39.970377870693774
PP-2025-001783,2561 E SOMERSET ST,Alterations,Curb trap fresh air inlet Footway 15’ of pvc 4’pipe onto basement main drain ,2025-02-11 05:00:00+00,-75.11298760033749,39.980883281181576
MP-2024-003132,2235 W THOMPSON ST,New Construction,Mechanical / Fuel Gas Permit for combo RP-2024-004222,2024-07-25 04:00:00+00,-75.17315683991882,39.97520072077334
MP-2020-003440,1128 EMILY ST,New Construction,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES - For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards.  Deviations from these standards require submission of construction and site plans. ",2020-09-14 04:00:00+00,-75.16523934046192,39.9245001312059
PP-2023-003097,3077 SALMON ST,New Construction or Additions,"INSTALL 3 WATER CLOSETS; 5 LAVS; 1 BATHTUB; 1 SHOWER; 1 KITCHEN SINK; 1 WASHER BOX; 1 HOT WATER HEATER 
PEX AND PVC THROUGHOUT 
INTERIOR /EXTERIOR PLUMBING ; 1"" DS ; CURB TRAPS AND MAIN DRAINS
1 SUMP PUMP/1 SEWAGE EJECTOR; 2 ROOF DRAINS",2023-03-17 04:00:00+00,-75.10456845007634,39.98187623125344
EP-2021-013240,825 N 19TH ST,New Construction,Electrical Permit for combo RP-2021-016055,2025-07-23 04:00:00+00,-75.16787991046368,39.96963435097812
PP-2021-017415,2510 E LEHIGH AVE,Alterations,"INSTALL FIXTURES FOR two and a half bath, laundry and kitchen sink",2021-09-23 04:00:00+00,-75.11687746048618,39.980493200567246
EP-2022-010652,1309 W CLEARFIELD ST,New Construction,"INSTALL 200AMP SERVICE, WIRING THROUGHOUT, INSTALL LIGHT FIXTURES, INSTALL OUTLETS, SWITCHES, SMOKE DETECTORS, GROUNDING, 
AS PER NEC 2014",2022-10-28 04:00:00+00,-75.15136617944454,39.99991037086218
EP-2021-004369,1363 E SUSQUEHANNA AVE,Addition and/or Alteration,"install 200 amp service, wiring throughout, install light fixtures, install devices, switches, smoke detectors, grounding system as per 2014 nec",2021-04-30 04:00:00+00,-75.12620160014588,39.97506912117355
EP-2024-012067,2917 KNORR ST,Addition and/or Alteration,"Installation of a 4.3kWdc solar photo-voltaic system, including solar modules, solar edge inverter, and racking equipment In Accordance with attached EZ standard",2024-12-19 05:00:00+00,-75.05779594040128,40.036410080694345
PP-2020-012299,1025 S 25TH ST,New Construction or Additions,FOR THE NEW CONSTRUCTION OF AN ATTACHED FOUR (4) STORY TWO (2) FAMILY STRUCTURE WITH ROOF DECK ACCESSED BY A PILOTHOUSE AS PER PLAN. SHEETING AND SHORING AS PRESCRIBED IN GEOTECH REPORT. SEPARATE PERMITS REQUIRED FOR SPRINKLER (13R) WORK. ENERGY CODE COMPLIANCE IN ACCORDANCE WITH 2018 IECC. PRIOR TO ISSUANCE OF C/O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.,2022-01-28 05:00:00+00,-75.18365182003731,39.9403583913391
MP-2021-005935,1662 N 60TH ST,Addition and/or Alterations,"*CONTRACTOR HAS A NOTORIZED LETTER WITH NO EMPLOYEES, SOLE WORKER*MUST UPLOAD SUB-CONTRACTOR INFORMATION IF APPLICABLE*EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES
For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards. Deviations from these standards require submission of construction and site plans. 
Install New Heating and Air conditioning
3.5 Ton air conditioning system 92,000 btu 90+ furnace 9 diffusers 
Condenser going on front lawn ",2021-09-17 04:00:00+00,-75.24075786002922,39.977267191220236
EP-2024-003913,613 W TIOGA ST,Addition and/or Alteration,"100 Amp Service and new panel, Install (1) Exhaust Fan, Install (1) GFCI, and Install (3) new fixtures in the second floor bathroom for the Philadelphia Housing Development Corporation (PHDC) Adaptive Modification Program (AMP) Work Order: 192349. As per 2017 NEC. All Wiring through Fishing ",2024-04-18 04:00:00+00,-75.13991919051317,40.004773411083654
RP-2021-005227,6396 SHERWOOD RD,Addition and/or Alteration,For the installation of an in-ground pool per plans and Historic Commission approval.,2021-05-12 04:00:00+00,-75.25348190020414,39.985078020614964
RP-2020-015088,2626 S 18TH ST,New Construction,"FOR THE ERECTION OF AN ATTACHED STRUCTURE FOR USE AS SINGLE-FAMILY HOUSEHOLD LIVING. SHEETING AND SHORING AS PRESCRIBED IN GEOTECH REPORT. SEPARATE PERMITS REQUIRED FOR SPRINKLER (13D) WORK. ENERGY CODE COMPLIANCE IN ACCORDANCE WITH 2015 IRC. PRIOR TO ISSUANCE OF C/O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.

** Amend to change special inspection agency (SIA) from Earth Engineering inc. to James Clancy and DPRC-SI from Scott Woodruff to James A Clancy, PE., as per amended documents. **",2021-06-22 04:00:00+00,-75.1776774297952,39.9183930805637
ZP-2023-012735,5635 BOYER ST,Change of Use,Residential - Household Living - Two-Family,2024-08-01 18:36:53+00,-75.1617549900303,40.046454431324605
MP-2024-000489,2522 N 33RD ST,Addition and/or Alterations,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES - For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards. Deviations from these standards require submission of construction and site plans. 

MULTI FAMILY - EACH HVAC UNIT TO BE SELF-CONTAINED WITHIN EACH DWELLING UNIT. NO PENETRATIONS OF RATED ASSEMBLIES.

(2) 2 ton HEAT PUMPS, (2) 2 ton air handlers with 8 kw back up heat, ductwork, and 16 diffusers.",2024-02-06 05:00:00+00,-75.18581343943936,39.99537865091289
RP-2021-018872,217 GRAPE ST,Addition and/or Alteration,THE ALTERATION OF A EXISTING 2 STORY ATTACHED SINGLE FAMILY DWELLING W/ A NEW 2 STORY REAR ADDITION & 3RD FLOOR ADDITION INCLUDING A ROOF DECK TO BE ACCESSIBLE VIA A PILOT HOUSE (TO CONTAIN STAIRS AND LANDING ONLY.). SIZE AND LOCATIONS PER PLANS. SEPARATE PERMITS REQUIRED FOR ALL ASSOCIATED MEP WORK.,2022-04-01 04:00:00+00,-75.21914280970825,40.02763402049932
ZP-2023-013448,1340 COLWYN ST,Change of Use,Residential - Household Living - Two-Family,2023-12-24 20:00:13+00,-75.14849370949091,40.01532812121787
PP-2024-013211,428 W PENN ST,EZ Bathroom & Kitchen Remodel,Replace tub and shower with acrylic base and acrylic walls. Replace fixtures and valve. ,2024-09-25 04:00:00+00,-75.17663802011522,40.02542194102385
PP-2024-011280,5313 AKRON ST,EZ Bathroom & Kitchen Remodel,"Replace tub and shower with acrylic base and acrylic walls. Replace fixtures and valve.
",2024-08-14 04:00:00+00,-75.08021481981461,40.02615554070978
PP-2022-006304,6113 MAGNOLIA ST,Alterations,"Tub to shower conversion replacement with new valves, fixture, acrylic wall surrounding. Connecting to the existing water line and drain in the same location or within 2 ft. 
AS PER PPC 2018",2022-04-22 04:00:00+00,-75.17404152016996,40.04620652062455
RP-2021-006888,1641 JACKSON ST,Addition and/or Alteration,"FOR THE CONSTRUCTION / ALTERATIONS THROUGHOUT AN EXISTING ATTACHED STRUCTURE. FOR A TWO-FAMILY HOUSEHOLD LIVING. AS PER PLANS. ************************NO UNDERPINNING ON THIS APPLICATION. SEPARATE PERMITS ARE REQUIRED FOR PLUMBING, MECH., OR ELECTRICAL WORK.*****",2021-06-26 04:00:00+00,-75.17463035980713,39.92391682112677
