permitnumber,address,typeofwork,approvedscopeofwork,permitissuedate,lng,lat
PP-2020-015184,1025 S 25TH ST,New Construction or Additions,"FOR NEW CONSTRUCTION OF ATTACHED FOUR (4) STORY ABOVE GRADE PLANE SINGE-FAMILY DWELLING OF LIGHT-FRAME WOOD AND REINFORCED CONCRETE FOUNDATION CONSTRUCTION, W. BASEMENT, ROOF DECK AND ACCESSORY PARKING SPACE, PER APPROVED PLANS.  BUILDING TO BE FULLY SPRINKLERED WITH NFPA 13R MIN. ALL WORK IN ACCORDANCE WITH CONSTRUCTION DOCUMENTS APPROVED UNDER MASTER PLAN RP-2020-009512",2021-12-16 05:00:00+00,-75.18365182003731,39.9403583913391
PP-2021-024428,7510 NEWLAND ST,New Construction or Additions,"Application for 1-1/2"" domestic water service, and 5"" sanitary drain with FAI and sewer lateral.  All work to comply with 2018 PPC. ",2022-12-28 05:00:00+00,-75.24329409004665,40.04603799067989
PP-2020-015896,2516 ALTER ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2020-010376,2022-04-06 04:00:00+00,-75.18567732962555,39.939487690476504
PP-2024-002700,150-64 W BERKS ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2023-013519,2025-06-03 04:00:00+00,-75.13583982019846,39.97863349089647
PP-2022-005327,2400 INGERSOLL ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-019871,2022-10-31 04:00:00+00,-75.17564576034798,39.97614643137046
PP-2022-005393,1607 N 33RD ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-015716,2023-10-02 04:00:00+00,-75.18826755980014,39.98143287102876
PP-2022-005380,1605 N 33RD ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-015717,2023-10-02 04:00:00+00,-75.1882771196631,39.98138616080852
PP-2022-009475,5935 CHANCELLOR ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2022-004150,2022-11-07 05:00:00+00,-75.24059642006111,39.95824177095428
ZP-2020-006554,2406 N HOWARD ST,"New construction, addition, GFA change", FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH ROOF DECK AND ROOF DECK ACCESS STRUCTURE.,2020-09-02 04:00:00+00,-75.13303378958133,39.98671916124154
ZP-2021-014014,2429 N 3RD ST,"New construction, addition, GFA change",For the erection of an attached structure (not to exceed 38') that includes a full basement with egress wells and a roof deck with roof access structure. Size and location per plans.,2021-11-29 15:25:51+00,-75.1379880694629,39.98784986057414
PP-2020-011993,2656-70 SALMON ST,New Construction or Additions,"For the erection of a new three (3) story attached structure (w/roof deck and pilot house enclosing access stairs only), to be used as Group R-3 (SFD w/accessory private parking garage), as per previously plans from RP-2020-009434; see sub-permits for associated MEP work; separate permit(s) required for installation of NFPA 13D (Minimum) sprinkler system; see AP#985686 for zoning/use permit.

AMEND

Water Distribution changed to 1"" ",2021-10-28 04:00:00+00,-75.11462665003357,39.97714766120642
PP-2025-004402,936 EDGLEY ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2025-002103,2025-04-24 04:00:00+00,-75.14921665039918,39.98448729138821
PP-2024-000047,2714 CECIL B MOORE AVE,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2023-013456,2024-06-26 04:00:00+00,-75.17939142038995,39.981272800966224
PP-2024-009313,2053 E WILLIAM ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2024-005021,2024-12-18 05:00:00+00,-75.11751717990632,39.98882700061627
PP-2021-022412,415 CANTRELL ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2021-015981,2022-02-28 05:00:00+00,-75.15403137964408,39.921985300729325
PP-2023-000504,3018 TITAN ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2022-011492,2023-02-17 05:00:00+00,-75.19412137017572,39.937832450636506
PP-2024-002917,1608 N BAILEY ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2024-001279,2024-03-13 04:00:00+00,-75.17849072027455,39.98034497087758
PP-2024-012279,3015 MARTHA ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2024-007575,2025-02-19 05:00:00+00,-75.11309189984088,39.989196220816815
PP-2020-006479,2233 WASHINGTON AVE,New Construction or Additions,ROUGH AND FINISH CURB TRAP FAI 4WC 4LAV 2SH 1TUB 1KS 1W 1DW 1HOSE BIB AS PER 2018 PPC,2020-08-06 04:00:00+00,-75.18062182016722,39.939851300659534
ZP-2025-007490,5212-20 N 9TH ST,"New construction, addition, GFA change",FOR  THE DEMOLITION OF EXISTING STRUCTURES AND THE ERECTION OF AN ATTACHED STRUCTURE. SIZE & LOCATION AS SHOWN ON THE APPLICATION/PLANS.,2025-08-06 11:48:43+00,,
PP-2020-009315,1323R E MONTGOMERY AVE,New Construction or Additions,"rough-in drains, water and gas lines.
installing fixtures
washer machine",2021-03-04 05:00:00+00,-75.12770510016739,39.97345727069365
ZP-2024-008681,2118 BELLMORE ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE. SIZE & LOCATION AS SHOWN ON THE APPLICATION/PLANS.,2024-09-06 09:42:39+00,-75.11480942055455,39.98890378069496
PP-2023-008513,2812 S 9TH ST,New Construction or Additions,"INSTALL 1 INCH WATER SERVICE, BUILDING DRAIN, CURB TRAP AND FAI ACCORDING TO THE 2018 PPC.",2023-07-05 04:00:00+00,-75.16385960040803,39.91407884117151
ZP-2022-000352,6723 N CARLISLE ST,"New construction, addition, GFA change","TO REBUILD THE FIRE DESTROYED REAR PORTION OF AN EXISTING SEMI-DETACHED BUILDING AS PER $14-305(10) OF PHILADELPHIA ZONING CODE, RECONSTRUCTION OF DESTROYED STRUCTURES SHALL APPLY WHEN NONCONFORMING BUILDINGS, USES ARE DESTROYED OR RENDERED UNUSABLE BY FIRE. FOLLOWING SUCH DESTRUCTION, A REPLACEMENT STRUCTURE THAT DOES NOT REDUCE THE NONCONFORMING SETBACKS OR EXCEED THE NONCONFORMING AREA OR HEIGHT OF THE DESTROYED STRUCTURE MAY BE CONSTRUCTED,  THE NONCONFORMING USE THAT EXISTED PRIOR TO THE DESTRUCTION MAY BE RE-ESTABLISHED AND THE PROPERTY NEED NOT PROVIDE ANY MORE OFF-STREET PARKING SPACES OR LOADING AREAS THAN THE PROPERTY HAD BEFORE THE DESTRUCTION. THESE PROVISIONS SHALL APPLY ONLY IF RECONSTRUCTION BEGINS WITHIN THREE YEARS AFTER THE DESTRUCTION AND IS COMPLETED WITHOUT INTERRUPTION (SIZE AND LOCATION AS SHOWN ON PLANS).",2022-03-03 18:01:09+00,-75.14169092014829,40.05594122136277
ZP-2023-009605,3962 PENNSGROVE ST,"New construction, addition, GFA change",APPLICATION IS FOR A NEW CONSTRUCTION OF AN ATTACHED BUILDING WITH A ROOF DECK AND A ROOF ACCESS STRUCTURE (SIZE AND LOCATION AS SHOWN ON PLANS/APPLICATION) ,2023-11-24 20:12:28+00,-75.2030597095388,39.97166109094429
PP-2021-023340,2001 BEACH ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-019062,2024-03-21 04:00:00+00,-75.11693210992816,39.971272101012175
PP-2022-009046,1740 HOPE ST,New Construction or Additions,"Installation of 1"" Water Service, 6"" Curb Trap, Main Drain. 
Installation of PVC drain lines and PEX water lines for
1 1/2 Bathroom, 2 Full Bathrooms, 1 Kitchen
For a single family dwelling AS PER PPC 2018",2022-06-10 04:00:00+00,-75.13464612001678,39.97651789085913
PP-2020-014055,1440 N MARSTON ST,New Construction or Additions,"EZPLUM - EXTERIOR BUILDING DRAINAGE PERMIT - COMPLETE PLUMBING SYSTEM FOR NEW SFD TO INCLUDE BATHS, KITCHEN / LAUNDRY, DWH, NEW WATER AND SEWER SERVICE, CURB TRAP INCL WITH BLDG DRAIN. Plumbing Permit (Exterior Building Drainage) for combo RP-2020-011260.",2021-08-12 04:00:00+00,-75.18056177030313,39.97817702049783
ZP-2021-000747,2220 E HAROLD ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED BUILDING WITH ROOF DECK AND ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN ON APPROVED PLAN.

AMENDMENT APPROVED ON 9/24/2021: TO AMEND PERMIT TO REFLECT INCREASE IN HEIGHT (NTE 38 FEET).  SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLANS.",2021-04-07 14:36:00+00,-75.12143025051334,39.9825941805847
ZP-2023-000816,9216 EXETER RD,"New construction, addition, GFA change","FOR THE LEGALIZATION OF THE ERECTION OF A PORCH AT THE FRONT OF AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN
ON APPLICATION/PLAN.",2023-06-26 14:45:56+00,-75.01330117051486,40.059407801009115
ZP-2021-015397,2565 E ONTARIO ST,"New construction, addition, GFA change","**AMENDMENT APPROVED AS OF 03/23/2022**.
FOR REVISION OF ORIGINAL APPROVAL TO INCLUDE INCREASE IN THE OCCUPIED AREA AND DECREASE IN THE REAR YARD DEPTH.
 
FOR THE ERECTION OF REAR ADDITION AT FIRST AND SECOND FLOOR LEVELS. SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLAN.

",2022-01-12 00:08:53+00,-75.09887589990852,39.988237551177775
ZP-2023-005462,2716 E ONTARIO ST,"New construction, addition, GFA change",FOR THE ERECTION OF ONE STORY REAR ADDITION ABOVE EXISTING FIRST FLOOR WITH REAR SETBACK AND ONE STORY ADDITION ABOVE THE EXISTING FRONT PORTION OF SECOND FLOOR AND ERECTION OF ACCESSORY ROOF DECK  WITH ROOF ACCESS STRUCTURE ALL AS PART OF AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLAN. ,2023-07-20 16:14:15+00,-75.09766181030936,39.98621102134774
PP-2021-025533,19 VALLEY VIEW RD,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-008363,2022-05-10 04:00:00+00,-75.21787775052687,40.079138060881554
PP-2021-018880,514 PARKER AVE,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-006603,2025-11-03 05:00:00+00,-75.22543380974217,40.042729961026744
ZP-2022-013878,562 GREEN LN,"New construction, addition, GFA change","FOR THE ERECTION OF A SEMI-DETACHED STRUCTURE WITH ROOF DECK ACCESSED BY A ROOF DECK ACCESS STRUCTURE; FOR USE AS A SINGLE-FAMILY HOUSEHOLD LIVING WITH ONE (1) ACCESSORY INTERIOR OFF-STREET PARKING; SIZE AND LOCATION AS SHOWN IN THE APPLICATION.",2023-11-15 05:00:00+00,-75.2142633699969,40.03523126052719
PP-2024-016612,1119 STATE ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2024-011709,2024-12-06 05:00:00+00,-75.20249684972889,39.97332233090469
PP-2022-015580,2157 E STELLA ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2022-009691,2024-06-17 04:00:00+00,-75.11385618943841,39.988740901307935
PP-2021-004032,2742 LATONA ST,New Construction or Additions,"Exterior plumbing, curb trap, fai, house drain, water service ",2021-03-24 04:00:00+00,-75.18992093009953,39.937660871259496
PP-2022-006162,1520 N HANCOCK ST,New Construction or Additions,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2022-04-22 04:00:00+00,-75.13766692056689,39.97405368049291
PP-2021-006492,1831 N MARSTON ST,New Construction or Additions,"Exterior plumbing 
Curb trap, fai and house drain, 1 inch water service 
Interior plumbing
3 WC,3 TUBS, 3 LAVATORIES,1 KS,1 LL,1 WATER HEATER",2021-10-22 04:00:00+00,-75.17919643988587,39.983710760610194
PP-2022-002928,2104 ANNIN ST,New Construction or Additions,"Supply and install new 5x4 cast iron curb trap (sanitary) and new 6x4 cast iron curb trap (storm), both with new 4"" FAI and PR vent boxes. Both will have 4"" main drains going into property.
Supply and install new 1"" copper water service with 1"" ball valve at front wall.",2022-02-25 05:00:00+00,-75.17903394053204,39.93795856098643
ZP-2021-002807,1605-07 N 4TH ST,"New construction, addition, GFA change","FOR THE ADDITION OF THREE STORIES TO AN EXISTING ONE-STORY STRUCTURE; FOR THE ERECTION OF TWO ROOF DECKS AT THE THIRD AND FOURTH FLOORS WITH EXTERIOR ACCESS STAIRS. SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLANS.",2021-07-28 04:00:00+00,-75.14174968044009,39.975446401228375
ZP-2020-009811,1909 BRANDYWINE ST,"New construction, addition, GFA change",FOR THE ERECTION OF A REAR STRUCTURE (NTE 38 FT.) ABOVE AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS PER PLANS. FOR A SINGLE FAMILY HOUSEHOLD LIVING.,2021-01-02 21:27:09+00,-75.16958508026045,39.96430235094033
ZP-2022-005548,2562 E AUBURN ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED BUILDING WITH A ROOF DECK AND ROOF DECK ACCESS STRUCTURE; SIZE AND LOCATION AS SHOWN ON THE APPLICATION/PLAN.",2022-06-14 16:34:05+00,-75.11201198033596,39.98163233100789
ZP-2022-004254,2002 TASKER ST,"New construction, addition, GFA change",FOR THE ERECTION OF A ROOF DECK AND ROOF DECK ACCESS STRUCTURE ABOVE THIRD STORY OF AN EXISTING ATTACHED BUILDING (SIZE AND LOCATION AS SHOWN ON PLANS).,2022-04-24 11:11:34+00,-75.17812712031075,39.93160150090125
PP-2022-002826,3428 MESSINA WAY,New Construction or Additions,"INSTALL SEWER AND WATER FROM CURB TRAP INTO BUILDING

SEWER AND WATER FROM STREET INTO CURB IS PART OF A PRIVATE INFRASTUCTURE",2022-02-24 05:00:00+00,-75.19112413978175,39.908697450864494
PP-2021-015943,3320 MESSINA WAY,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-011141,2022-11-30 05:00:00+00,-75.19080281052811,39.91022524136478
ZP-2022-004711,4720 MANSION ST,"New construction, addition, GFA change","FOR THE ERECTION OF A SEMI-DETACHED BUILDING WITH A ROOF DECK AT THE REAR THIRD FLOOR, ROOF DECK AND ROOF
DECK ACCESS STRUCTURE ABOVE THIRD FLOOR.",2023-04-26 04:00:00+00,-75.22983403991583,40.03263761089546
PP-2024-016648,2619 CEDAR ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2024-003070,2025-03-18 04:00:00+00,-75.11955562006042,39.98076121134332
ZP-2025-007909,4693 N 16TH ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ADDITION AT THE REAR OF AN EXISTING ATTACHED STRUCTURE. SIZE & LOCATION AS SHOWN ON THE APPLICATION/PLANS.,2025-10-22 13:26:09+00,-75.15077576049055,40.025326231260514
ZP-2024-005421,1314 DORRANCE ST,"New construction, addition, GFA change",FOR THE ERECTION OF  ATTACHED STRUCTURE WITH CELLAR AND AN ACCESSORY ROOF DECK WITH ROOF ACCESS STRUCTURE AND ANOTHER ACCESSORY ROOF DECK ON REAR SECOND FLOOR. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLAN. ,2024-12-11 05:00:00+00,-75.1752378499728,39.93473445056292
ZP-2025-012007,1322 S 28TH ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED BUILDING TO INCLUDE ROOF DECK AND ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN IN APPLICATION/PLANS,2025-12-11 15:47:06+00,-75.19077914969155,39.93659607108316
ZP-2025-009296,4317 BALTIMORE AVE,"New construction, addition, GFA change",FOR THE ERECTION OF A REAR DECK TO AN EXISTING SEMI-DETACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN PLANS.,2025-10-30 16:46:33+00,-75.20999548971382,39.94965917091679
ZP-2021-001693,1589 E HEWSON ST,"New construction, addition, GFA change",**AMENDMENT DATED 2/12/2025 TO GRANT ONE (1) YEAR EXTENSION OF EXPIRATION DATE TO 10/20/2025 AS PER 14-303(10)(d)** FOR THE PARTIAL DEMOLITION OF THE REAR OF AN EXISTING ATTACHED STRUCTURE AND THE ERECTION OF A REAR ADDITION. ADDITION AS PART OF AN EXISTING SINGLE-FAMILY DWELLING (HOUSEHOLD LIVING). SIZE AND LOCATION AS SHOWN IN APPLICATION / PLAN.,2021-10-20 04:00:00+00,-75.12850050005297,39.977087991034715
ZP-2024-010199,3800 MOUNT VERNON ST,"New construction, addition, GFA change",For partial demolition and the erection of a rear addition to an existing attached structure. Size and location as shown on plans.,2025-01-16 14:18:54+00,-75.19761196056851,39.96388604094633
PP-2022-018105,2705 OAKFORD ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2022-003875,2023-05-11 04:00:00+00,-75.18902808032749,39.938180851367356
ZP-2022-014156,2355 GERRITT ST,"New construction, addition, GFA change","For the erection of a third floor addition, to include a roof deck accessed by and pilot house, above an existing attached two-story single family dwelling. Size and location per plans.",2023-11-08 05:00:00+00,-75.18409383994347,39.934693631028
ZP-2024-009406,479 DEVEREAUX AVE,"New construction, addition, GFA change",For the erection of a deck at the rear of an existing attached structure.,2024-10-30 12:13:06+00,-75.09895536986777,40.04788452111883
PP-2020-015556,1337 N 21ST ST,New Construction or Additions,"ERECTION OF AN ATTACHED STRUCTURE FOR USE AS SINGLE FAMILY HOUSEHOLD LIVING. SHEETING AND SHORING AS PRESCRIBED IN GEO TECH REPORT. SEPARATE PERMITS REQUIRED FOR ELECTRICAL, MECHANICAL, PLUMBING AND SPRINKLER (13D) WORK. (NO UNDERPINNING ON THIS PERMIT). ENERGY CODE COMPLIANCE IN ACCORDANCE WITH 2015 IECC. PRIOR TO ISSUANCE OF C.O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.",2022-12-01 05:00:00+00,-75.17008520043572,39.9754827305245
ZP-2021-012662,2120 E WILLIAM ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH LOWER ROOF DECK ACCESSED AT THE 3RD STORY REAR AND UPPER ROOF DECK ACCESSED VIA AN EXTERIOR STAIR. SIZE AND LOCATION AS SHOWN ON PLANS.,2021-10-07 22:59:11+00,-75.11710877970881,39.98781987062921
ZP-2021-013731,9218 WESLEYAN RD,"New construction, addition, GFA change",For the erection of an addition to an existing detached structure. Size and location per plans.,2021-11-15 18:04:22+00,-75.01575500038736,40.06114844109723
ZP-2022-010071,8425 PROVIDENT ST,"New construction, addition, GFA change",FOR THE ERECTION OF A DECK AT THE REAR OF THE EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN APPLICATION/PLANS.,2022-11-17 20:00:45+00,-75.17432369966974,40.08011421053093
PP-2021-018602,109 ELLSWORTH ST,New Construction or Additions,"Installation of four bathrooms
kitchen
new pex system",2021-10-13 04:00:00+00,-75.14624176029446,39.93307514069736
PP-2021-001459,1510 N BAILEY ST,New Construction or Additions,ERECTION OF AN ATTACHED STRUCTURE FOR USE AS SINGLE FAMILY HOUSEHOLD LIVING. SHEETING AND SHORING AS PRESCRIBED IN GEO TECH REPORT. SEPARATE PERMITS REQUIRED FOR  SPRINKLER (13D) WORK. (UNDERPINNNING IS NOT PART OF THIS PERMIT). ENERGY CODE COMPLIANCE IN ACCORDANCE WITH 2018 IECC. PRIOR TO ISSUANCE OF C.O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.,2021-06-29 04:00:00+00,-75.1788219203933,39.978982131203345
PP-2023-004491,1805 S TAYLOR ST,New Construction or Additions,"Install new 4”main drain with yard drain and stack to listed fixtures 
Install hot and cold water line to 11 fixtures ",2023-04-13 04:00:00+00,-75.18615239014362,39.930094600700784
